,State,Year,Entity_type,Quarter,District&pincode,Transaction_count,Total_amount,id
12206,Uttar Pradesh,2022,district,Q2,Varanasi,16290241,29105585945,9
12207,Uttar Pradesh,2022,district,Q2,Gorakhpur,14066992,28691435244,9
12208,Uttar Pradesh,2022,district,Q2,Aligarh,11491914,20498359414,9
12209,Uttar Pradesh,2022,pincode,Q2,226004,69083808,115329604877,9
12210,Uttar Pradesh,2022,pincode,Q2,201301,23997095,29375497406,9
12211,Uttar Pradesh,2022,pincode,Q2,250001,13183697,21216819553,9
12212,Uttar Pradesh,2022,pincode,Q2,201307,7569347,8218510660,9
12213,Uttar Pradesh,2022,pincode,Q2,201318,7160121,9477752466,9
12214,Uttar Pradesh,2022,pincode,Q2,201009,6417120,9058665494,9
12215,Uttar Pradesh,2022,pincode,Q2,201308,5838704,6577636191,9
12216,Uttar Pradesh,2022,pincode,Q2,201102,5568850,9696475683,9
12217,Uttar Pradesh,2022,pincode,Q2,201304,5353515,6025857678,9
12218,Uttar Pradesh,2022,pincode,Q2,201306,5039932,5121347604,9
12219,Uttar Pradesh,2022,district,Q3,Lucknow,103532277,150291038432,9
12220,Uttar Pradesh,2022,district,Q3,Gautam Buddha Nagar,87799548,100238159351,9
12221,Uttar Pradesh,2022,district,Q3,Varanasi,42895237,64967816692,9
12222,Uttar Pradesh,2022,district,Q3,Ghaziabad,41898334,62804603270,9
12223,Uttar Pradesh,2022,district,Q3,Agra,26751663,43128786478,9
12224,Uttar Pradesh,2022,district,Q3,Kanpur Nagar,26593070,42855018051,9
12225,Uttar Pradesh,2022,district,Q3,Meerut,25631216,40328370458,9
12226,Uttar Pradesh,2022,district,Q3,Prayagraj,21085656,30385713265,9
12227,Uttar Pradesh,2022,district,Q3,Moradabad,15532268,26474629769,9
12228,Uttar Pradesh,2022,district,Q3,Aligarh,14106419,22685286303,9
12229,Uttar Pradesh,2022,pincode,Q3,226020,63023875,91465754907,9
12230,Uttar Pradesh,2022,pincode,Q3,201301,34816192,40251728597,9
12231,Uttar Pradesh,2022,pincode,Q3,221010,29209442,42384932202,9
12232,Uttar Pradesh,2022,pincode,Q3,250001,15842078,23280765327,9
12233,Uttar Pradesh,2022,pincode,Q3,208002,12318362,18094810297,9
12234,Uttar Pradesh,2022,pincode,Q3,244001,10865123,17123643114,9
12235,Uttar Pradesh,2022,pincode,Q3,282003,10813347,15667259751,9
12236,Uttar Pradesh,2022,pincode,Q3,226004,8600161,13870057037,9
12237,Uttar Pradesh,2022,pincode,Q3,201307,7909747,8347080350,9
12238,Uttar Pradesh,2022,pincode,Q3,201318,7606075,9685236073,9
12239,Uttar Pradesh,2022,district,Q4,Lucknow,142292419,214139000063,9
12240,Uttar Pradesh,2022,district,Q4,Gautam Buddha Nagar,90864471,104162479492,9
12241,Uttar Pradesh,2022,district,Q4,Ghaziabad,48195051,73333545352,9
12242,Uttar Pradesh,2022,district,Q4,Varanasi,38410576,61679282505,9
12243,Uttar Pradesh,2022,district,Q4,Kanpur Nagar,34663083,57423578589,9
12244,Uttar Pradesh,2022,district,Q4,Meerut,30761564,49044446642,9
12245,Uttar Pradesh,2022,district,Q4,Agra,27454413,46946394676,9
12246,Uttar Pradesh,2022,district,Q4,Prayagraj,27038499,40737923540,9
12247,Uttar Pradesh,2022,district,Q4,Bijnor,19251587,30994615217,9
12248,Uttar Pradesh,2022,district,Q4,Aligarh,18387697,30529612967,9
12249,Uttar Pradesh,2022,pincode,Q4,226020,105929627,163113420102,9
12250,Uttar Pradesh,2022,pincode,Q4,201301,33671921,38768881713,9
12251,Uttar Pradesh,2022,pincode,Q4,221010,23309322,35511764837,9
12252,Uttar Pradesh,2022,pincode,Q4,250001,19063494,28215789223,9
12253,Uttar Pradesh,2022,pincode,Q4,208002,18894357,29515335887,9
12254,Uttar Pradesh,2022,pincode,Q4,201002,11232475,17146057743,9
12255,Uttar Pradesh,2022,pincode,Q4,246701,11100036,15809205716,9
12256,Uttar Pradesh,2022,pincode,Q4,211002,11028668,14680070032,9
12257,Uttar Pradesh,2022,pincode,Q4,282003,9909363,15539150065,9
12258,Uttar Pradesh,2022,pincode,Q4,202001,9488487,15746829112,9
12259,Uttarakhand,2018,district,Q1,Dehradun,329459,512888194,5
12260,Uttarakhand,2018,district,Q1,Udham Singh Nagar,319290,273540317,5
12261,Uttarakhand,2018,district,Q1,Haridwar,308588,394604404,5
12262,Uttarakhand,2018,district,Q1,Nainital,106949,116698562,5
12263,Uttarakhand,2018,district,Q1,Pauri Garhwal,49412,58626307,5
12264,Uttarakhand,2018,district,Q1,Tehri Garhwal,28306,41280388,5
12265,Uttarakhand,2018,district,Q1,Almora,26086,24966386,5
12266,Uttarakhand,2018,district,Q1,Pithoragarh,18593,19129399,5
12267,Uttarakhand,2018,district,Q1,Chamoli,15936,19931685,5
12268,Uttarakhand,2018,district,Q1,Uttarkashi,12342,15898878,5
12269,Uttarakhand,2018,pincode,Q1,263153,97382,90201594,5
12270,Uttarakhand,2018,pincode,Q1,248001,89373,151056853,5
12271,Uttarakhand,2018,pincode,Q1,247667,84761,114135232,5
12272,Uttarakhand,2018,pincode,Q1,249403,64372,83829311,5
12273,Uttarakhand,2018,pincode,Q1,263139,56578,67293204,5
12274,Uttarakhand,2018,pincode,Q1,244713,41954,46438732,5
12275,Uttarakhand,2018,pincode,Q1,248007,34139,43524840,5
12276,Uttarakhand,2018,pincode,Q1,263148,29444,24621352,5
12277,Uttarakhand,2018,pincode,Q1,262308,23069,15733801,5
12278,Uttarakhand,2018,pincode,Q1,249205,22392,27641640,5
12279,Uttarakhand,2018,district,Q2,Dehradun,464526,908634049,5
12280,Uttarakhand,2018,district,Q2,Haridwar,408449,653841352,5
12281,Uttarakhand,2018,district,Q2,Udham Singh Nagar,396961,460064933,5
12282,Uttarakhand,2018,district,Q2,Nainital,143993,221734345,5
12283,Uttarakhand,2018,district,Q2,Pauri Garhwal,87569,116427905,5
12284,Uttarakhand,2018,district,Q2,Tehri Garhwal,44916,79925226,5
12285,Uttarakhand,2018,district,Q2,Almora,39584,50535626,5
12286,Uttarakhand,2018,district,Q2,Pithoragarh,31473,51625580,5
12287,Uttarakhand,2018,district,Q2,Chamoli,23109,37928070,5
12288,Uttarakhand,2018,district,Q2,Uttarkashi,17994,31584871,5
12289,Uttarakhand,2018,pincode,Q2,248001,124628,261465699,5
12290,Uttarakhand,2018,pincode,Q2,263153,122862,145063523,5
12291,Uttarakhand,2018,pincode,Q2,247667,101106,177304303,5
12292,Uttarakhand,2018,pincode,Q2,249403,86805,134656009,5
12293,Uttarakhand,2018,pincode,Q2,263139,73076,120629942,5
12294,Uttarakhand,2018,pincode,Q2,244713,56107,79928844,5
12295,Uttarakhand,2018,pincode,Q2,248007,47627,81577284,5
12296,Uttarakhand,2018,pincode,Q2,263148,36708,44040057,5
12297,Uttarakhand,2018,pincode,Q2,249404,29920,50908110,5
12298,Uttarakhand,2018,pincode,Q2,247663,28202,36267487,5
12299,Uttarakhand,2018,district,Q3,Udham Singh Nagar,635903,750899273,5
12300,Uttarakhand,2018,district,Q3,Dehradun,580817,1233501843,5
12301,Uttarakhand,2018,district,Q3,Haridwar,516553,904828173,5
12302,Uttarakhand,2018,district,Q3,Nainital,164989,272528677,5
12303,Uttarakhand,2018,district,Q3,Pauri Garhwal,88372,139462380,5
12304,Uttarakhand,2018,district,Q3,Almora,50491,73631915,5
12305,Uttarakhand,2018,district,Q3,Tehri Garhwal,49076,97822405,5
12306,Uttarakhand,2018,district,Q3,Pithoragarh,37382,66592869,5
12307,Uttarakhand,2018,district,Q3,Chamoli,28392,57607070,5
12308,Uttarakhand,2018,district,Q3,Uttarkashi,22900,44762533,5
12309,Uttarakhand,2018,pincode,Q3,263153,183820,224233979,5
12310,Uttarakhand,2018,pincode,Q3,248001,158956,356760440,5
12311,Uttarakhand,2018,pincode,Q3,247667,124339,232484536,5
12312,Uttarakhand,2018,pincode,Q3,263145,120274,74363964,5
12313,Uttarakhand,2018,pincode,Q3,249403,109385,182498465,5
12314,Uttarakhand,2018,pincode,Q3,263139,86005,149727880,5
12315,Uttarakhand,2018,pincode,Q3,244713,72088,127174045,5
12316,Uttarakhand,2018,pincode,Q3,248007,59787,118593347,5
12317,Uttarakhand,2018,pincode,Q3,263148,58934,70367905,5
12318,Uttarakhand,2018,pincode,Q3,262308,43498,49878965,5
12319,Uttarakhand,2018,district,Q4,Dehradun,839564,1866928298,5
12320,Uttarakhand,2018,district,Q4,Udham Singh Nagar,817760,1063327513,5
12321,Uttarakhand,2018,district,Q4,Haridwar,780667,1361862781,5
12322,Uttarakhand,2018,district,Q4,Nainital,262453,434444465,5
12323,Uttarakhand,2018,district,Q4,Pauri Garhwal,124351,217330050,5
12324,Uttarakhand,2018,district,Q4,Tehri Garhwal,72394,157761446,5
12325,Uttarakhand,2018,district,Q4,Almora,71874,117821119,5
12326,Uttarakhand,2018,district,Q4,Pithoragarh,54756,120923916,5
12327,Uttarakhand,2018,district,Q4,Chamoli,44084,93713092,5
12328,Uttarakhand,2018,district,Q4,Uttarkashi,32970,74788538,5
12329,Uttarakhand,2018,pincode,Q4,263153,264519,332056289,5
12330,Uttarakhand,2018,pincode,Q4,248001,228070,531252052,5
12331,Uttarakhand,2018,pincode,Q4,249403,188152,282389949,5
12332,Uttarakhand,2018,pincode,Q4,247667,172480,333078596,5
12333,Uttarakhand,2018,pincode,Q4,263139,127656,239149003,5
12334,Uttarakhand,2018,pincode,Q4,244713,103256,177882262,5
12335,Uttarakhand,2018,pincode,Q4,248007,91720,177206887,5
12336,Uttarakhand,2018,pincode,Q4,263148,71463,93219529,5
12337,Uttarakhand,2018,pincode,Q4,263145,68440,59299289,5
12338,Uttarakhand,2018,pincode,Q4,247663,65444,109331823,5
12339,Uttarakhand,2019,district,Q1,Udham Singh Nagar,1872126,1489217231,5
12340,Uttarakhand,2019,district,Q1,Haridwar,1412730,1744127095,5
12341,Uttarakhand,2019,district,Q1,Dehradun,1291566,2353709229,5
12342,Uttarakhand,2019,district,Q1,Nainital,366310,528892751,5
12343,Uttarakhand,2019,district,Q1,Pauri Garhwal,154873,259133683,5
12344,Uttarakhand,2019,district,Q1,Tehri Garhwal,92784,188532149,5
12345,Uttarakhand,2019,district,Q1,Almora,84510,133142670,5
12346,Uttarakhand,2019,district,Q1,Pithoragarh,67059,126782378,5
12347,Uttarakhand,2019,district,Q1,Chamoli,57245,109897209,5
12348,Uttarakhand,2019,district,Q1,Uttarkashi,43500,85792881,5
12349,Uttarakhand,2019,pincode,Q1,263153,657220,469316163,5
12350,Uttarakhand,2019,pincode,Q1,249403,436576,380263703,5
12351,Uttarakhand,2019,pincode,Q1,248001,401304,766526622,5
12352,Uttarakhand,2019,pincode,Q1,247667,258438,414424066,5
12353,Uttarakhand,2019,pincode,Q1,263139,196891,287655293,5
12354,Uttarakhand,2019,pincode,Q1,244713,192243,230235635,5
12355,Uttarakhand,2019,pincode,Q1,263453,184728,99380937,5
12356,Uttarakhand,2019,pincode,Q1,263148,163563,131758081,5
12357,Uttarakhand,2019,pincode,Q1,262403,141086,60373512,5
12358,Uttarakhand,2019,pincode,Q1,248007,135145,202736424,5
12359,Uttarakhand,2019,district,Q2,Dehradun,1628356,3149635867,5
12360,Uttarakhand,2019,district,Q2,Haridwar,1109390,1993331114,5
12361,Uttarakhand,2019,district,Q2,Udham Singh Nagar,964467,1378582227,5
12362,Uttarakhand,2019,district,Q2,Nainital,347099,641075253,5
12363,Uttarakhand,2019,district,Q2,Pauri Garhwal,201286,330941586,5
12364,Uttarakhand,2019,district,Q2,Tehri Garhwal,125918,262677784,5
12365,Uttarakhand,2019,district,Q2,Almora,110119,169588331,5
12366,Uttarakhand,2019,district,Q2,Pithoragarh,81162,158772474,5
12367,Uttarakhand,2019,district,Q2,Chamoli,71211,146135260,5
12368,Uttarakhand,2019,district,Q2,Uttarkashi,52899,116326460,5
12369,Uttarakhand,2019,pincode,Q2,248001,620613,1256102664,5
12370,Uttarakhand,2019,pincode,Q2,263153,326088,421199215,5
12371,Uttarakhand,2019,pincode,Q2,247667,290332,539348600,5
12372,Uttarakhand,2019,pincode,Q2,249403,235916,360098393,5
12373,Uttarakhand,2019,pincode,Q2,248007,190087,257515796,5
12374,Uttarakhand,2019,pincode,Q2,263139,182828,334077367,5
12375,Uttarakhand,2019,pincode,Q2,244713,123414,232629349,5
12376,Uttarakhand,2019,pincode,Q2,248011,93449,109753782,5
12377,Uttarakhand,2019,pincode,Q2,263148,87402,137273062,5
12378,Uttarakhand,2019,pincode,Q2,247661,86399,132475659,5
12379,Uttarakhand,2019,district,Q3,Dehradun,2163047,3787761714,5
12380,Uttarakhand,2019,district,Q3,Haridwar,1408219,2350808805,5
12381,Uttarakhand,2019,district,Q3,Udham Singh Nagar,881091,1448854013,5
12382,Uttarakhand,2019,district,Q3,Nainital,410561,703565372,5
12383,Uttarakhand,2019,district,Q3,Pauri Garhwal,206617,337105679,5
12384,Uttarakhand,2019,district,Q3,Tehri Garhwal,139167,268739806,5
12385,Uttarakhand,2019,district,Q3,Almora,110098,163341415,5
12386,Uttarakhand,2019,district,Q3,Pithoragarh,93746,157938393,5
12387,Uttarakhand,2019,district,Q3,Chamoli,88665,159441929,5
12388,Uttarakhand,2019,district,Q3,Uttarkashi,68144,126468996,5
12389,Uttarakhand,2019,pincode,Q3,248001,767605,1540174244,5
12390,Uttarakhand,2019,pincode,Q3,247667,417517,735593346,5
12391,Uttarakhand,2019,pincode,Q3,248007,279515,320185424,5
12392,Uttarakhand,2019,pincode,Q3,263153,276611,437951603,5
12393,Uttarakhand,2019,pincode,Q3,249403,234449,386647801,5
12394,Uttarakhand,2019,pincode,Q3,263139,224088,380462248,5
12395,Uttarakhand,2019,pincode,Q3,244713,142259,253236589,5
12396,Uttarakhand,2019,pincode,Q3,249402,118343,134431443,5
12397,Uttarakhand,2019,pincode,Q3,248171,111154,183256404,5
12398,Uttarakhand,2019,pincode,Q3,248011,109599,127911090,5
12399,Uttarakhand,2019,district,Q4,Dehradun,3069497,4994340229,5
12400,Uttarakhand,2019,district,Q4,Haridwar,1661936,2912268373,5
12401,Uttarakhand,2019,district,Q4,Udham Singh Nagar,1067254,1847912911,5
12402,Uttarakhand,2019,district,Q4,Nainital,510868,938607132,5
12403,Uttarakhand,2019,district,Q4,Pauri Garhwal,260210,438116662,5
12404,Uttarakhand,2019,district,Q4,Tehri Garhwal,175937,331559129,5
12405,Uttarakhand,2019,district,Q4,Almora,147270,226549226,5
12406,Uttarakhand,2019,district,Q4,Pithoragarh,112708,200782149,5
12407,Uttarakhand,2019,district,Q4,Chamoli,104404,207905779,5
12408,Uttarakhand,2019,district,Q4,Uttarkashi,82965,174141275,5
12409,Uttarakhand,2019,pincode,Q4,248001,1059516,2100745455,5
12410,Uttarakhand,2019,pincode,Q4,247667,537593,946481136,5
12411,Uttarakhand,2019,pincode,Q4,248007,461764,424535745,5
12412,Uttarakhand,2019,pincode,Q4,263153,315214,526190855,5
12413,Uttarakhand,2019,pincode,Q4,263139,279153,514366549,5
12414,Uttarakhand,2019,pincode,Q4,249403,268816,457848608,5
12415,Uttarakhand,2019,pincode,Q4,248011,195689,171960468,5
12416,Uttarakhand,2019,pincode,Q4,244713,182713,346605558,5
12417,Uttarakhand,2019,pincode,Q4,248171,153580,220379870,5
12418,Uttarakhand,2019,pincode,Q4,248008,142759,266341887,5
12419,Uttarakhand,2020,district,Q1,Dehradun,4292172,7855577949,5
12420,Uttarakhand,2020,district,Q1,Haridwar,1746548,2829682337,5
12421,Uttarakhand,2020,district,Q1,Udham Singh Nagar,1320641,2462031686,5
12422,Uttarakhand,2020,district,Q1,Nainital,591916,1012419762,5
12423,Uttarakhand,2020,district,Q1,Pauri Garhwal,265239,428956086,5
12424,Uttarakhand,2020,district,Q1,Tehri Garhwal,200636,365428107,5
12425,Uttarakhand,2020,district,Q1,Almora,158941,262516586,5
12426,Uttarakhand,2020,district,Q1,Pithoragarh,132585,231555480,5
12427,Uttarakhand,2020,district,Q1,Chamoli,122706,211908675,5
12428,Uttarakhand,2020,district,Q1,Uttarkashi,96469,176256181,5
12429,Uttarakhand,2020,pincode,Q1,248001,1786332,3988026320,5
12430,Uttarakhand,2020,pincode,Q1,248007,456777,423121359,5
12431,Uttarakhand,2020,pincode,Q1,248008,444610,1023868589,5
12432,Uttarakhand,2020,pincode,Q1,247667,440223,605930641,5
12433,Uttarakhand,2020,pincode,Q1,263153,349982,585533642,5
12434,Uttarakhand,2020,pincode,Q1,244713,340753,804445654,5
12435,Uttarakhand,2020,pincode,Q1,263139,321532,544499522,5
12436,Uttarakhand,2020,pincode,Q1,249403,304921,490263979,5
12437,Uttarakhand,2020,pincode,Q1,248011,201227,179433417,5
12438,Uttarakhand,2020,pincode,Q1,248171,175134,241486120,5
12439,Uttarakhand,2020,district,Q2,Dehradun,3619286,7204561616,5
12440,Uttarakhand,2020,district,Q2,Haridwar,1633204,2717831193,5
12441,Uttarakhand,2020,district,Q2,Udham Singh Nagar,1430868,2605047531,5
12442,Uttarakhand,2020,district,Q2,Nainital,661723,1075299747,5
12443,Uttarakhand,2020,district,Q2,Pauri Garhwal,337679,488475349,5
12444,Uttarakhand,2020,district,Q2,Tehri Garhwal,274627,410098391,5
12445,Uttarakhand,2020,district,Q2,Almora,256356,333359506,5
12446,Uttarakhand,2020,district,Q2,Pithoragarh,193141,309868814,5
12447,Uttarakhand,2020,district,Q2,Chamoli,180349,274419553,5
12448,Uttarakhand,2020,district,Q2,Uttarkashi,143866,241132342,5
12449,Uttarakhand,2020,pincode,Q2,248001,1605883,3891229543,5
12450,Uttarakhand,2020,pincode,Q2,244713,471851,1052070469,5
12451,Uttarakhand,2020,pincode,Q2,248008,341551,739275137,5
12452,Uttarakhand,2020,pincode,Q2,263139,334232,557525377,5
12453,Uttarakhand,2020,pincode,Q2,263153,288730,462912349,5
